,Produto,Preço Base,Preço Final
153,Arroz Tipo 1 Carrijo Embalagem 5Kg,19.98,19.98
154,Arroz Tipo 1 Smart Agulhinha 5Kg,18.98,18.98
155,Arroz Bianco Tipo 1 Sepé 1Kg,5.29,5.29
156,Costela Bovina Kg,29.9,29.9
157,Fubá Mimoso Fino Sinhá 1Kg,4.89,4.89
158,Farinha de Trigo Vilma Pacote 1Kg,7.49,7.49
159,Farinha de Trigo com Fermento Vilma 1Kg,7.98,7.98
160,Farinha de Trigo Boa Sorte Tipo 1 Pacote 1Kg,6.59,6.59
161,Farinha de Trigo Original Tipo 1 Globo Pacote 1Kg,5.89,5.89
162,Tapioca Pacha Embalagem 500G,6.98,6.98
163,Farinha de Mandioca Pachá Torrada Embalagem 1Kg,6.98,6.98
164,Farinha de Mandioca Zumbi Torradinha 1Kg,6.79,6.79
165,Farinha de Rosca Pink Embalagem 500G,6.89,6.89
166,Farofa Pronta de Mandioca Pacha Sabor Bacon Embalagem 300G,3.49,3.49
167,Fubá Mimoso Pacha Embalagem 1Kg,4.79,4.79
168,Flocos de Milho Pré-Cozido Quaker Milharina Pacote 500G,6.98,6.98
169,Farinha de Milho Biju Sinhá 500G,3.98,3.98
170,Amido de Milho Pink Embalagem 500G,5.29,5.29
171,Polvilho Doce Marinez Embalagem 1Kg,10.89,10.89
172,Amido de Milho Kimimo 200G,3.98,3.98
173,Polvilho Azedo Marinez Embalagem 1Kg,11.98,11.98
174,Amido Milho Maizena 500G,8.98,8.98
175,Farofa de Milho Pacha Embalagem 300G,3.49,3.49
176,Farinha de Milho Biju Pacha 500G,3.89,3.89
177,Farinha de Mandioca Torrada Zumbi Embalagem 1Kg,7.79,7.79
178,Farofa de Mandioca Pronta Pacha Embalagem 300G,3.49,3.49
179,Farofa de Mandioca Temperada Morea Alho Embalagem 350G,6.98,6.98
180,Feijão Carioca Smart Embalagem 1Kg,7.69,7.69
181,Feijão Preto Pachá 1Kg,7.89,7.89
182,Feijão Vermelho Pachá 1Kg,9.98,9.98
183,Feijão Branco Pachá Embalagem 500G,7.98,7.98
184,Feijão Carioca Sabor Legal Embalagem 1Kg,7.89,7.89
185,Feijão Preto Rapidim 1Kg,6.98,6.98
186,Feijão Carioca Rapidim 1Kg,7.29,7.29
187,Milho de Pipoca Pacha 500G,4.29,4.29
188,Milho Pipoca Pacha Premium 500G,4.79,4.79
189,Milho para Pipoca Pink Embalagem 500G,4.98,4.98
190,Trigo para Kibe Pachá Embalagem 500G,5.89,5.89
191,Pipoca Microondas Pacha Bacon 100G,2.49,2.49
192,Canjiquinha Amarela Pacha 500G,2.89,2.89
193,Trigo para Quibe Pink Embalagem 500G,4.98,4.98
194,Pipoca Microondas Pacha Manteiga Suave 100G,2.49,2.49
195,Pipoca Microondas Pacha Natural 100G,2.49,2.49
196,Canjiquinha Pachá 1Kg,5.39,5.39
197,Pipoca para Microondas Pink Bacon Embalagem 100G,2.98,2.98
198,Canjiquinha Pink Amarela 500G,3.98,3.98
199,Pipoca para Microondas Pink Queijo Embalagem 100G,2.98,2.98
200,Pipoca para Micro-Ondas Pink Manteiga 100G,2.98,2.98
201,Canjiquinha Zumbizinha 500G,2.79,2.79
202,Macarrão Vilma Espaguete 9 500G,5.49,5.49
203,Macarrão Vilma Linguine 500G,5.49,5.49
204,Macarrão Instantâneo Nissin Turma da Mônica Tomate Suave 85G,2.89,2.89
205,Macarrão Massa Ovos Vilma Espaguete 8 500G,5.49,5.49
206,Macarrão Instantâneo Nissin Lámen Galinha 85G,2.89,2.89
207,Macarrão Parafuso com Ovos Vilma 500G,5.49,5.49
208,Macarrão Parafuso Vilma Sêmola 500G,5.29,5.29
