,Produto,Preço Base,Preço Final
294,Açúcar Cristal Brucucar 5Kg,15.89,15.89
295,Arroz Carrijo 5Kg,17.99,17.99
296,Arroz Tipo 1 Camil 5Kg,22.99,22.99
297,Arroz Tipo 1 Rei Arthur Pacote 5Kg,21.19,21.19
298,Arroz Bianco Tipo 1 Sepé 2Kg,9.59,9.59
299,Arroz Prato Fino Branco Tipo 1 Pacote 5Kg,25.29,23.79
300,Arroz Vasconcelos 2Kg,11.29,11.29
301,Arroz Branco Tipo 1 Sempre Bom 5Kg,22.49,22.49
302,Arroz Tipo 1 Patosul Embalagem 5Kg,17.49,17.49
303,Arroz Tipo 1 Vasconcelos Pacote 5Kg,23.39,19.99
304,Arroz Prato Fino Tipo1 2Kg,11.99,11.99
305,Arroz Prato Fino 1Kg Tp1,5.99,5.99
306,Arroz Tipo 1 Vasconcelos Embalagem 1Kg,5.69,5.69
307,Arroz Vasconcelos Integral 1Kg,6.59,6.59
308,Arroz Prato Fino Selection Italiano 500G,10.99,10.99
309,Arroz Doce,35.9,35.9
310,Arroz Agulinha Sempre e Bom Pacote 2Kg,9.99,9.99
311,Farinha de Trigo sem Fermento Dona Benta 1Kg,6.89,6.89
312,Farofa Pronta Yoki Temperada 500G,12.39,12.39
313,Polenta Sinhá 500G,2.99,2.99
314,Cuscuz Sinhá 500G,2.55,2.55
315,Fubá Mimoso Anchieta 1Kg,3.95,3.95
316,Flocos de Milho Anchieta Flocão 500G,3.15,3.15
317,Farinha de Trigo Boa Sorte Tipo 1 Pacote 1Kg,6.09,6.09
318,Amido de Milho Anchieta 500G,4.35,4.35
319,Fubá de Canjica de Milho Pacha Embalagem 1Kg,10.39,10.39
320,Farofa Pronta Pink Temperada Bacon Embalagem 250G,5.28,5.28
321,Farinha de Trigo Vasconcelos 1Kg,5.99,5.19
322,Fubá Mimoso Big Jo Embalagem 1Kg,4.19,4.19
323,Farinha de Trigo Original Tipo 1 Globo Pacote 1Kg,5.25,5.25
324,Farinha de Rosca,19.9,19.9
325,Farinha de Mandioca Pachá Torrada Embalagem 1Kg,6.95,6.95
326,Farinha de Rosca Pink Embalagem 500G,8.99,8.99
327,Amido de Milho Maizena Tradicional 200G,5.79,5.79
328,Farofa Pronta de Mandioca Pacha Sabor Bacon Embalagem 300G,3.75,3.75
329,Fubá Mimoso Pacha Embalagem 1Kg,4.99,4.99
330,Farinha de Milho Biju Sinhá 500G,3.49,3.49
331,Farinha de Mandioca Pink Branca Embalagem 1Kg,8.15,8.15
332,Farofa de Milho Pronta Yoki 500G,13.9,13.9
333,Polvilho Azedo Pink Embalagem 1Kg,10.39,10.39
334,Amido de Milho Kimimo 200G,4.59,4.59
335,Polvilho Azedo Amafil Pacote Plástico 1Kg,11.75,11.75
336,Farinha de Milho Pink Pacote 500G,4.55,4.55
337,Farofa Pronta Pink Temperada Sabor Carne Embalagem 250G,5.28,5.28
338,Farinha de Milho Big Jo 500G,3.98,3.98
339,Amido Milho Maizena 500G,14.45,14.45
340,Farinha de Mandioca Amafil Branca 1Kg,7.39,7.39
341,Polvilho Doce Amafil 1Kg,11.59,11.59
342,Farinha de Mandioca Pacha Branca Embalagem 1Kg,6.65,6.65
343,Farinha de Trigo com Fermento Dona Benta 1Kg,7.55,7.55
344,Farinha de Milho Anchieta Biju 500G,3.99,3.99
345,Farinha de Mandioca Torrada Amafil 1Kg,8.19,8.19
346,Farinha de Mandioca Branca Big Jo Embalagem 1Kg,6.49,6.49
347,Farinha de Milho Anchieta Biju Embalagem 1Kg,7.99,7.99
348,Farinha de Trigo Globo com Fermento Pacote 1Kg,5.79,5.79
349,Farofa Pronta Temperada Picanha Pink 250G,5.28,5.28
350,Farinha de Milho Biju Pacha 500G,4.15,4.15
351,Farofa de Mandioca Pronta Pacha Embalagem 300G,3.75,3.75
352,Farofa Pronta Tradicional Pink Embalagem 250G,5.25,5.25
353,Farofa de Mandioca Anchieta Temperada 500G,7.8,7.8
354,Farofa de Mandioca Uni Guli Bacon 330G,7.99,7.99
355,Fubá Grosso Anchieta Embalagem 5Kg,20.49,20.49
356,Farofa Pronta de Milho Temperada Anchieta Embalagem 500G,9.19,9.19
357,Polvilho Doce Pacha 500G,5.99,5.99
358,Farofa de Mandioca Uni Guli Alho 330G,7.99,7.99
359,Farofa Uni Guli Galinha Caipira 330G,7.99,7.99
360,Farofa de Mandioca Uni Guli Churrasco 330G,7.99,7.99
361,Farofa Uni Guli Tradicional 330G,7.99,7.99
362,Farinha de Rosca Anchieta Embalagem 500G,6.19,6.19
363,Polvilho Azedo Pacha 500G,5.99,5.99
364,Gérmen de Trigo Contemper 250G,9.9,9.9
365,Feijão Carioca Pink Tipo 1 Embalagem 1Kg,10.99,10.99
366,Feijão Carioca Pacha Tipo 1 Embalagem 1Kg,7.89,7.89
367,Feijão Carioca Turama Embalagem 1Kg,7.49,7.49
368,Feijão Carioca Galante 1Kg,10.99,10.99
369,Feijão Carioca Anchieta 1Kg,7.85,7.85
370,Feijão Preto Pachá 1Kg,6.99,6.99
371,Feijão Carioca Vasconcelos Tipo 1 Embalagem 1Kg,8.59,6.99
372,Feijão Vermelho Pachá 1Kg,9.99,9.99
373,Feijão Carioca Apetite Premium Embalagem 1Kg,10.59,10.59
374,Feijão Fradinho Pink Embalagem 500G,5.99,5.99
375,Feijão Jalo Pacha Embalagem 1Kg,13.29,13.29
376,Feijão Branco Anchieta 500G,7.8,7.8
377,Feijão Roxo Turama 1Kg,10.99,10.99
378,Feijão Preto Turama Embalagem 1Kg,7.19,7.19
379,Feijão Carioca Turama Embalagem 5Kg,37.45,37.45
380,Feijão 1Kg Pramar Tipo 1,6.79,6.79
381,Milho para Pipoca Anchieta 500G,4.79,4.79
382,Milho para Pipoca Pink Embalagem 500G,6.39,6.39
383,Trigo para Kibe Pachá Embalagem 500G,6.29,6.29
384,Milho para Pipoca Pink Embalagem 500G,5.99,5.99
385,Canjica Branca Pacha Embalagem 500G,6.89,6.89
386,Canjica de Milho Pacha Amarela Embalagem 500G,2.85,2.85
387,Canjiquinha Amarela Pacha 500G,2.85,2.85
388,Pipoca Microondas Pacha Bacon 100G,2.45,2.45
389,Pipoca de Microondas Popcorn Manteiga de Cinema Yoki 100G,4.45,4.45
