,Produto,Preço Base,Preço Final
256,Cachaça Vale da Canastra Ouro 670Ml,34.9,34.9
257,Cachaça Germana Garrafa 1L,112.0,112.0
258,Cachaça Lua Nova Garrafa 600Ml,32.9,32.9
259,Cachaça Umburana Salinas 600Ml,36.6,36.6
260,Cachaça Lua Cheia Garrafa 600Ml,83.2,83.2
261,Cachaça Salinas Tradicional Garrafa 600Ml,41.2,41.2
262,Cachaça Seleta Garrafa 600Ml,35.5,35.5
263,Cachaça Maria Andante Doses 670Ml,69.9,69.9
264,Gin Gordons 269Ml,9.9,9.9
265,Whisky Johnnie Walker Red Label Garrafa 750Ml,96.9,96.9
266,Aguardente Terra Brazilis Garrafa 750 Ml,27.0,27.0
267,Cachaça Chico Mineiro Prata Garrafa 600Ml,46.65,46.65
268,Aguardente Salinas Umburana Garrafa 1 Litro,52.5,52.5
269,Cachaça Claudionor Garrafa 600Ml,45.5,45.5
270,Cachaça Ferreira Januaria Garrafa 600Ml,32.7,32.7
271,Cachaça Ouro Mineiro Umburana Garrafa 600Ml,31.5,31.5
272,Gin Vanfall 750Ml,95.9,95.9
273,Cachaça Salinas Balsamo Garrafa 600Ml,34.9,34.9
274,Cachaça Velha Januaria Garrafa 600Ml,32.9,32.9
275,Gin & Tonic London Tanqueray Garrafa 275Ml,23.9,23.9
276,Sangria Tinto Lolea 750Ml,191.9,191.9
277,Cachaça Ouro 1 Vida Boa Mel e Limão Garrafa 750Ml,59.9,59.9
278,Cachaça Boazinha Garrafa 1L,49.9,49.9
279,Cachaça Salinas Tradicional 1L,59.5,59.5
280,Cachaça Boazinha Garrafa 600Ml,36.9,36.9
281,Cachaça Salinas Cristalina Garrafa 600Ml,34.9,34.9
282,Coquetel Alcoólico Lolea Sangria Vinho Branco 750Ml,191.9,191.9
283,Cachaça Salinas Tradicional Garrafa 700Ml,42.0,42.0
284,Cachaça Havana Garrafa 600Ml,590.0,590.0
285,Cachaça Sagrada Prata 275Ml,17.9,17.9
286,Bebida Mista de Cachaça Abacaxi com Coco Rainha da Cana 700Ml,29.9,29.9
287,Cachaça Maria Andante Garrafa 710Ml,102.0,102.0
288,Cachaça Providencia Garrafa 600Ml,29.9,29.9
289,Cachaça Premissa Classica 670Ml,42.9,42.9
290,Cachaça Meia Lua Ouro Garrafa 600Ml,32.0,32.0
291,Cachaça Charmosa de Minas Prata 980Ml,37.8,37.8
292,Cachaça Carvalho Engenho da Serra 670Ml,29.9,29.9
293,Gin Nimas Supreme 700Ml,129.9,129.9
294,Cachaça Primeira de Minas Prata 39% 750Ml,43.6,43.6
295,Cachaça Decisão Prata Garrafa 700Ml,44.0,44.0
296,Cachaça Famosinha de Minas Garrafa 600Ml,32.9,32.9
297,Cachaça Bananinha Banabee Garrafa 750Ml,48.9,48.9
298,Cachaça Dama da Noite Garrafa 500Ml,29.9,29.9
299,Cachaça Fabulosa Garrafa 700Ml,149.0,149.0
300,Aguardente Vereda Tropical Garrafa 500Ml,31.0,31.0
301,Coquetel Mexeriquinha 700Ml,64.9,64.9
302,Cachaça Vereda da Roça 500Ml,33.99,33.99
303,Cachaça Extra Premium 160Ml Kit + Prata e Minha Deusa Vale Verde 50Ml,65.0,65.0
304,Cachaça Doce de Leite Rainha da Cana 700Ml,29.9,29.9
305,Cachaça Guaraciaba 970Ml,21.9,21.9
306,Cachaça Sagrada Amburana Garrafa 770Ml,64.9,64.9
307,Cachaça Lua Nova Alambique Garrafa 1 Litro,42.75,42.75
308,Cachaça Sagrada Ouro Amburana 275Ml,17.9,17.9
309,Bebida Mista de Cachaça Bananinha Dama da Noite 500Ml,39.9,39.9
310,Cachaça de Banana Mar de Mi 750Ml,21.9,21.9
311,Cachaça Canarinha Garrafa 600Ml,120.0,120.0
312,Cachaça Maria Andante Ouro com Box 670Ml,102.0,102.0
313,Cachaça Sagrada Uai Pura 670Ml,26.9,26.9
314,Cachaca Beiçuda 250Ml,22.9,22.9
315,Cachaça Vale Verde Prata 1 Litro,72.9,72.9
316,Cachaça Sagrada 700Ml,39.9,39.9
317,Cachaça Dama da Noite Prata 700Ml,35.9,35.9
318,Gin Zuur 750Ml,107.9,107.9
319,Gin Spiral London Dry 750Ml,70.0,70.0
320,Cachaça Sagrada Ouro Amburana 700Ml,49.9,49.9
321,Cachaça Insinuante Garrafa 670Ml,45.9,45.9
322,Cachaça Vale Verde Prata 160Ml,19.9,19.9
323,Cachaça Germana 600Ml,45.9,45.9
324,Cachaça Nova Aliança Amburana 600Ml,32.9,32.9
325,Vinho Chileno Tinto Santa Carolina Reservado Cabernet Sauvignon 750Ml,36.9,36.9
326,Vinho Chileno Tinto Santa Carolina Reservado Malbec 750Ml,36.9,36.9
327,Vinho Argentino Tinto Benjamin Nieto Senetiner Malbec 750Ml,49.9,49.9
328,Vinho Chileno Undurraga Cabernet Sauvignon 750Ml,49.9,49.9
329,Vinho Malbec Roble Viejo Rincón 750Ml,39.9,39.9
330,Vinho Chileno Finca Premiada Reservado Carménère 750Ml,39.9,39.9
331,Vinho Chileno Tinto Santa Carolina Reservado Carmenère 750Ml,36.9,36.9
332,Vinho Argentino Tinto Benjamin Nieto Senetiner Tempranillo 750Ml,49.9,49.9
333,Vinho Tinto Chilano Cabernet Sauvignon 750Ml,29.9,29.9
334,Vinho Argentino Rosé Benjamin Nieto Senetiner Suave e Refrescante 750Ml,49.9,49.9
335,Vinho Tinto Chileno Seleccion Travessia 750Ml,29.9,29.9
336,Vinho Tinto Chilano Merlot Seco 750Ml,29.9,29.9
337,Vinho The Grill Master Malbec Garrafa 750Ml,39.9,39.9
338,Vinho Tinto Português Flor de Maio Garrafa 750Ml,99.9,99.9
339,Vinho Chileno Balduzzi Carmenere Garrafa 750Ml,46.0,46.0
340,Vinho Português Tinto Olaria Suave 750Ml,46.9,46.9
341,Vinho Tinto Português Julia Florista Meio Seco Garrafa,64.9,64.9
342,Vinho Wave Rosato Rosé 750 Ml,79.9,79.9
343,Vinho Tinto Chileno Balduzzi Cabernet Sauvignon Garrafa 750Ml,42.9,42.9
