,Produto,Preço Base,Preço Final
317,Detergente Lava Roupas em Pó Surf 5Em1 Limão e Bicarbonato 800G,9.7,9.7
318,Tira Manchas Vanish Super Barra Roupas Brancas 75G,8.79,8.79
319,Detergente Lava Roupas em Pó 5 em 1 Cuidado do Coco Surf 800G,9.7,9.7
320,Amaciante Baby Soft Toque Envolvente 2L,7.99,7.99
321,Amaciante Toque de Poesia Luxo Amacitel 2L,8.99,6.98
322,Detergente Lava Roupas em Pó Surf 5 em 1 Lavanda 800G Nova Formula,9.7,9.7
323,Tira Manchas Vanish Roupas Brancas 450G,33.3,33.3
324,Amaciante Fofo Azul Tradicional 1.8L,13.19,13.19
325,Sabão em Pó Klip Perfumes Intenso Embalagem 1Kg,7.99,7.99
326,Cloro Marina Embalagem 2 Litros,7.79,7.79
327,Amaciante Concentrado Frescor da Primavera Downy 1 Litro,26.3,26.3
328,Lava Roupas em Pó para Roupas Brancas e Coloridas Cuidado Total Brilhante 400G,6.39,6.39
329,Lava Roupas 900Ml Omo Sc Protecao Antiodor,14.99,14.99
330,Amaciante Baby Soft Toque de Maciez 2L,7.99,7.99
331,Amaciante de Roupa Diluído Toque de Carinho Baby Soft 2L,7.99,7.99
332,Amaciante Mon Bijou Intense 2 Litros,10.98,10.98
333,Amaciante Tuff Plus Azul Embalagem 2L,6.29,6.29
334,Sabão Líquido Baby Soft Total Max 1L,9.49,9.49
335,Amaciante Concentrado Fofo Tradicional 500Ml,10.59,10.59
336,Amaciante Classic Talco 2 Litros,6.79,6.79
337,Amaciante Amacitel Luxo Sonho Encantado 2 Litros,8.99,6.98
338,Lava-Roupas em Pó Concentrado Primavera Tixan Ypê 400G,6.9,6.9
339,Amaciante Diluído Toque Sedutor Baby Soft 2L,7.99,7.99
340,Sabão em Pó Comfort Fiber Protect 1.6Kg,24.9,24.9
341,Sabão em Barra Glicerinado Tira-Manchas Multiativo Ypê,16.3,16.3
342,Sabão em Barra Glicerinado Coco Ypê 180G,4.95,4.95
343,Sabão em Barra Multiativo Ypê 180G,3.99,3.99
344,Sabão em Barra Fresh Ypê 180G,3.99,3.99
345,Amaciante Alegres Encantos Amacitel 2L,8.99,6.98
346,Tira-Manchas em Pó Vanish Oxi Action Sachê 120G,8.9,8.9
347,Sabão Gel Classic Pinho 2 Litros,12.79,12.79
348,Sabão em Pedra de Coco Ufe 180G,5.79,5.79
349,Sabão em Pedra Azul Glicerinado com Amaciante Barra 200G,1.99,1.99
350,"Lava-Roupas Pó Omo Cuidado Intensivo Caixa 1,6Kg",27.49,27.49
351,Amaciante Amacitel Luxo Diversão Embalagem 2 Litros,8.99,6.98
352,Lava-Roupas Pó Omo Proteção Antiodor Caixa 800G,14.79,14.79
353,Amaciante Tuff Plus Pelúcia Embalagem 2L,6.29,6.29
354,Amaciante Classic Floral Embalagem 2 Litros,6.79,6.79
355,Cloro Santa Clara Super Forte Embalagem 5 Litros,16.99,16.99
356,Lava Roupas Coco Barra 500Ml,8.79,8.79
357,Amaciante Tuff Plus Celeste Embalagem 2L,6.29,6.29
358,Sabão em Barra Biobrilho Fresh Embalagem 200G,3.49,3.49
359,Amaciante Tuff Plus Rosa Embalagem 2L,6.29,6.29
360,Cloro Classic Extra Forte Embalagem 5 Litros,17.5,17.5
361,Lava Roupas em Pó Máxima Perfumação Minuano 400G,5.89,5.89
362,Esponja de Aço Bombril Pacote 60G,2.69,2.69
363,Esponja Multiuso Esfrebom Oferta 4Un,6.9,6.9
364,Esponja Scotch-Brite Limpeza Pesada com 4Un,7.79,7.79
365,Esponja Santa Clara Oferta 4Un,4.39,4.39
366,Esponja Multiuso Limpeza Pesada Limppano Pacote 4Un,4.89,4.89
367,Esponja Multiuso Assolan 3Un,2.99,2.99
368,Esponja de Aço Assolam Ypê 45G,3.29,3.29
369,Esponja Multiuso Tinindo Leve 4 Pague 3,6.59,6.59
370,Esponja Ypê Não Risca 3Un,6.69,6.69
371,Esponja Multiuso Esfrebom,1.89,1.89
372,Rodo para Piá Plasútil 16Cm 1 Unidade,10.9,10.9
