,Produto,Preço Base,Preço Final
370,Couve Manteiga Fatiada Eleve 200G,10.99,10.99
371,Chicória,3.99,3.99
372,Coração de Alface Orgânico Rio de Una Embalagem 250G,9.99,9.99
373,Couve Flor Roxa Un,9.99,9.99
374,Salada Americana Eleve 200G,12.99,12.99
375,Salsão Picado,21.99,21.99
376,Alface Mimosa Hidropônica Higienizada Folha Verde 180G,9.99,9.99
377,Agrião Hidropônico Sabor Maço,5.99,5.99
378,Alface Hidrosabor Crespa,5.99,5.99
379,Couve Flor Verde Unidade,9.99,9.99
380,Rúcula Hidropônica Higienizada Folha Verde 100G,10.99,10.99
381,Acelga Picada,24.99,24.99
382,Alface Crespa Hidropônica Folha Verde 180G,9.99,9.99
383,Salada Mista Higienizada Folha Verde 200G,10.99,10.99
384,Alface Americana Higienizada Folha Verde 180G,9.99,9.99
385,Rucula Eleve 150G,12.99,12.99
386,Alface Hidrosabor Crocante,5.99,5.99
387,Espinafre Orgânica Rio de Una Embalagem 150G,8.99,8.99
388,Agrião Processado Benassi 150G,12.99,12.99
389,Nabo Rama,8.99,8.99
390,Alface Roxa Higienizada Folha Verde 150G,9.99,9.99
391,Repolho Ralado Kg,24.99,24.99
392,Alface Hidroponica Roxa,5.99,5.99
393,Rúcula Hidrosabor Hidropônica,5.99,4.99
394,Alface Crocante Higienizada Folha Verde 180G,9.99,9.99
395,Alface Lisa Hidropônica Folha Verde 180G,9.99,9.99
396,Alface Lisa Hidrosabor,5.99,5.99
397,Salada Caesar Eleve Embalagem 270G,22.99,22.99
398,Alface Crespa Eleve 200G,11.99,11.99
399,Alface Mimosa Hidrosabor Unidade,5.99,5.99
400,Frango Coxa Sobrecoxa Kg,16.99,16.99
401,Peito com Osso Frango Kg,22.99,17.99
402,Filé Peito Frango Resfriado,29.99,29.99
403,Sobrecoxa de Frango com Pele,19.99,19.99
404,Frango Congelado Pif Paf Filé de Peito Desfiado Embalagem 400G,15.99,15.99
405,Moela de Frango Sadia 1Kg,15.99,15.99
406,Coração de Galinha Sadia Congelado Bandeja 1Kg,35.99,35.99
407,Filé Peito de Frango Bife Kg,34.99,34.99
408,Pescoço de Peru Batavo Perdigão,11.99,11.99
409,Meio da Asa Tulipa Kg,34.99,34.99
410,Strogonoff Frango K.G,39.99,39.99
411,Sobrecoxa de Frango sem Pele Kg,24.99,24.99
412,Miolo de Alcatra,59.99,59.99
413,Carne Moída Patinho Kg,49.99,49.99
414,Carne Moída Acem Kg,39.99,39.99
415,Patinho,34.99,24.99
416,Patinho Bovino Kg,49.99,49.99
417,Músculo Bovino,39.99,39.99
418,Costela Bovina P.A,29.99,29.99
419,Filé Mignon 1953,89.99,79.99
420,Picanha Di Prima Mataboi,99.99,99.99
421,Coxão Duro Kg.,49.99,39.99
422,Contra Filé Kg.,59.99,49.99
423,Rabo Bovino,39.99,39.99
424,Lagarto Angus Kg,59.99,59.99
425,Angus Coxão Duro Kg,59.99,59.99
426,Carne de Sol Plena Kg,59.99,59.99
427,Maminha Alcatra Kg,79.99,79.99
428,Alcatra Strogonoff 1953 Kg,69.99,69.99
429,Maça de Peito Kg,39.99,39.99
430,Musculo Angus Kg,39.99,39.99
431,Patinho Angus Kg,59.99,59.99
432,Fígado Bovino Mataboi Kg,25.99,25.99
433,Peito Brisket Kg,49.99,49.99
434,Miolo de Acem Mataboi,39.99,39.99
