,Produto,Preço Base,Preço Final
175,Saco de Lixo 15 Litros Peg Lixo com 80 Sacos,12.98,12.98
176,Palha de Aço Brillo Grossa N2 25G,1.29,1.29
177,Saco Lixo Bye Bye 100 Litros,9.55,9.55
178,Esponja Brilhus Protege Unhas 1Un,3.39,3.39
179,Saco de Lixo Bye Bye 100L 15 Un,9.49,9.49
180,Saco de Lixo Preto 30L Peg Lixo Rolo 40Un,12.98,12.98
181,Saco de Lixo Bye Bye Especial 100 Litros Embalagem 5 Un,4.25,4.25
182,Saco de Lixo Peg Lixo 50L 40 Un,13.69,13.69
183,Esponja Inox Flash Limp Limpeza Pesada 1Un,4.89,4.89
184,Saco de Lixo Vare 100L 20Un,12.98,12.98
185,Saco de Lixo Bye Bye Especial 50L 10 Un,4.25,4.25
186,Palha de Aço Açobom N2 Embalagem 22G,1.29,1.29
187,Saco de Lixo Vare 15L 80Un,11.98,11.98
188,Saco de Lixo Bye Bye 15 Litros Embalagem 20 Un,3.45,3.45
189,Luva Volk Multiuso Latex Grande,6.35,6.35
190,Saco de Lixo Bye Bye 50L 30 Un,10.99,10.99
191,Palha de Aço Açobom N0 Embalagem 22G,1.29,1.29
192,Saco Bye Bye Lixo 50L Reforçado 10Un,7.45,7.45
193,Palha de Aço Gavião N1 Embalagem 1 Un,1.29,1.29
194,Saco de Lixo Bye Bye 30 Litros Embalagem 10 Un,4.25,4.25
195,Saco Bye Bye Lixo Reforçado 200L 10Un,10.65,10.65
196,Pá para Lixo Purezitta com Cabo 60Cm 1 Un,6.99,6.99
197,Pá para Lixo Purezitta Galvanizada 30Cm 1 Un,6.3,6.3
198,Saco de Lixo Lixo Forte Reforçado 100L 5 Un,5.15,5.15
199,Saco Alvejado Arauprata 43X65cm 1Un,7.7,7.7
200,Pano de Prata Arauprata Vies Embalagem 1 Un,4.05,4.05
201,Saco de Lixo Baglixo Piá e Banheiro 100 Un,8.29,8.29
202,Luva Multi Uso Tamanho G Volk,6.35,6.35
203,Saco de Lixo Lixo Forte Reforçado 60L 10 Un,5.15,5.15
204,Flanela Microfibra Arauprata 35X55cm 1Un,7.25,7.25
205,Pano de Prato Overlock Arauprata Unidade,3.9,3.9
206,Flanela Arauprata Laranja 38X58cm 1Un,3.3,3.3
207,Saco de Lixo Ideal Plus 50L 10 Un,2.99,2.99
208,Vassoura Purezitta Varre Mais 1Un,15.65,15.65
209,Pano Piso Arauprata 60X80cm,6.99,6.99
210,Pano Piso Arauprata Alvejado Padrão 48X70cm,7.69,7.69
211,Esponja Multiuso 20% Desconto Limppano 3 Unidades,3.49,3.49
212,Balde Formplast Unidade 6L,7.55,7.55
213,Açúcar Refinado União 1Kg,5.79,5.79
214,Açúcar Refinado Guarani 1Kg,5.25,5.25
215,Açucar União Demerara 1Kg,7.99,7.99
216,Adoçante com Stevia Magro 80Ml,8.79,8.79
217,Adoçante Sacarina Zero Cal 200Ml,10.35,10.35
218,Adoçante em Pó Sucralose Linea 50Un,8.99,8.99
219,Adoçante Dietético Líquido Assugrin 200Ml,8.05,8.05
220,Adocante Linea Stevia 2X30ml 50% Desconto Na Segunda Unidade,17.99,17.99
221,Açúcar Mascavo Vivamais Pacote 500G,6.15,6.15
222,Açúcar Cristal Brucucar 1Kg,3.85,3.85
223,Açúcar Cristal Brucucar 5Kg,15.99,15.99
224,Arroz Tipo 1 Camil 5Kg,23.4,23.4
225,Arroz Camil Agulhinha - 5Kg,23.4,23.4
226,Arroz Bianco Tipo 1 Sepé 5Kg,20.99,20.99
227,Arroz Bianco Tipo 1 Sepé 2Kg,9.85,9.85
228,Arroz Prato Fino Branco Tipo 1 Pacote 5Kg,28.4,28.4
229,Arroz Tipo 1 Carrijo Embalagem 5Kg,18.3,18.3
230,Arroz Agulhinha Vare Embalagem 5Kg,21.4,21.4
231,Arroz Tipo 1 Palmares Branco Pacote 5Kg,21.4,21.4
232,Arroz Prato Fino 1Kg Tp1,6.49,6.49
233,Arroz Bianco Tipo 1 Sepé 1Kg,4.95,4.95
234,Arroz Prato Fino 5Kg Parbolizado,27.99,27.99
235,Cesta Básica Pequena,93.74,93.74
236,Cesta Básica Grande,134.1,134.1
237,Fubá Mimoso Fino Sinhá 1Kg,4.05,4.05
238,Farinha de Trigo Vilma Pacote 1Kg,6.35,6.35
239,Farinha de Trigo com Fermento Vilma 1Kg,6.99,6.99
240,Farinha de Trigo Boa Sorte Tipo 1 Pacote 1Kg,5.99,5.99
241,Farinha de Trigo Original Tipo 1 Globo Pacote 1Kg,5.25,5.25
242,Tapioca Preciosa Embalagem 400G,4.15,4.15
243,Fubá Mimoso Big Jo Embalagem 1Kg,4.15,4.15
244,Amido de Milho Pacha Embalagem 500G,4.05,4.05
245,Amido de Milho Maizena Tradicional 200G,3.95,3.95
246,Tapioca Anchieta Hidratada 500G,5.85,5.85
247,Polvilho Azedo Amafil 1Kg,9.95,9.95
248,Farofa Pronta de Mandioca Pacha Sabor Bacon Embalagem 300G,3.25,3.25
249,Fubá Mimoso Pacha Embalagem 1Kg,4.05,4.05
250,Flocos de Milho Pré-Cozido Quaker Milharina Pacote 500G,5.89,5.89
251,Farinha de Mandioca Pink Branca Embalagem 1Kg,7.45,7.45
252,Farinha de Mandioca Amafil Torrada 1Kg,7.45,7.45
253,Farofa de Milho Pronta Yoki 500G,10.49,10.49
254,Polvilho Azedo Amafil Pacote Plástico 1Kg,9.95,9.95
255,Polvilho Azedo Marinez Embalagem 1Kg,9.95,9.95
256,Farinha de Milho Pink Pacote 500G,3.89,3.89
257,Farinha de Milho Big Jo 500G,3.69,3.69
258,Farinha Flocão de Milho Pachá 500G,3.05,3.05
259,Farinha de Milho Flocada Pink 500G,4.05,4.05
260,Farofa Pronta Temperada Picanha Pink 250G,3.15,2.99
261,Farinha de Mandioca Acigal 1Kg,5.45,5.45
262,Farinha de Milho Biju Pacha 500G,3.75,3.75
263,Farofa Temperada Preciosa Apimentada Embalagem 400G,6.49,6.49
264,Farofa de Mandioca Pronta Pacha Embalagem 300G,3.25,3.25
265,Farofa Pronta Tradicional Pink Embalagem 250G,3.15,2.99
266,Farelo de Trigo Contemper 250G,5.29,5.29
267,Farinha de Rosca Big Jo 500G,6.25,6.25
268,Farinha de Linhaça Dourada Contemper 100G,5.99,5.99
269,Fubá Grosso Turama 5Kg,13.49,13.49
270,Feijão Carioca Vare Embalagem 1Kg,7.45,7.45
271,Feijão Carioca Pink Tipo 1 Embalagem 1Kg,10.79,10.79
272,Feijão Preto Anchieta 1Kg,7.35,7.35
273,Feijão Preto Pachá 1Kg,9.65,9.65
274,Feijão Fradinho Pachá 500G,5.1,5.1
275,Feijão Branco Pink Embalagem 500G,8.75,8.75
276,Milho para Pipoca Pink Embalagem 500G,4.29,3.79
277,Canjica Branca Pacha Embalagem 500G,6.1,6.1
278,Canjiquinha Amarela Pacha 500G,2.59,2.59
279,Pipoca de Microondas Temperada com Toque de Chef Yoki 100G,3.05,3.05
280,Pipoca de Microondas Yoki Popcorn Manteiga 100G,3.05,3.05
281,Milho Pipoca Anchieta Premium 500G,4.49,4.49
282,Ervilha Seca Pachá 500G,7.45,7.45
283,Trigo para Quibe Pink Embalagem 500G,5.1,5.1
284,Pipoca para Microondas Pink Bacon Embalagem 100G,3.35,2.68
285,Canjica Branca Big Jo 500G,6.59,6.59
286,Pipoca de Micro-Ondas Sabor Bacon Yoki 100G,3.05,3.05
287,Pipoca de Micro-Ondas Sabor Natural Yoki 100G,3.05,3.05
288,Canjiquinha Pink Amarela 500G,3.15,3.15
289,Pipoca para Microondas Pink Natural Embalagem 100G,3.35,2.68
290,Pipoca para Micro-Ondas Pink Manteiga 100G,3.35,2.68
291,Trigo para Quibe Big Jo 500G,4.69,4.69
292,Canjiquinha Big Jo 500G,2.45,2.45
293,Canjiquinha Big Jo 1Kg,4.59,4.59
294,Milho para Pipoca Big Jo 500G,3.95,3.95
295,Semente de Chia Viva Mais 150G,8.65,8.65
296,Milho Turama 5Kg,13.49,13.49
297,Macarrão Vilma Espaguete 9 500G,5.29,5.29
298,Macarrão Vilma Linguine 500G,5.29,5.29
299,Macarrão Massa Ovos Vilma Espaguete 8 500G,5.29,5.29
300,Macarrão Instantâneo Nissin Lámen Galinha 85G,2.55,2.55
301,Macarrão de Sêmola Espaguete Nº8 Galo 500G,3.45,3.45
302,Macarrão Massa Ovos Vilma Penne 500G,5.29,5.29
303,Macarrão Espaguete Yara Sêmola N8 Embalagem 500G,4.05,4.05
304,Macarrão Parafuso Tricolor Santa Amália Embalagem 500G,7.05,7.05
305,Macarrão Parafuso Yara Sêmola Embalagem 500G,4.05,4.05
306,Macarrão Instantâneo Nissin Costela 85G,2.55,2.55
307,Macarrão Instantâneo Express Galinha Caipira Renata 85G,1.39,1.39
308,Macarrão de Sêmola Galo Linguine Pacote 500G,3.45,3.45
309,Macarrão Instantâneo Renata Express Galinha Pacote 85G,1.39,1.39
310,Macarrao Instantaneo Renata 85G Express Carne,1.39,1.39
311,Macarrão Instantâneo Panco Lámen Tradicional Galinha Capira 85G,1.29,1.29
