,Produto,Preço Base,Preço Final
329,Amaciante Comfort Original Concentrado Oferta Embalagem 500Ml,10.99,10.99
330,"Amaciante Azul Aconchego Ypê Leve 2L Pague 1,6L",9.49,9.49
331,Lava-Roupas Líquido Omo Lavagem Perfeita Galão 3L,46.99,46.99
332,Lava-Roupas Líquido Omo Lavagem Perfeita Sachê 900Ml Refil Econômico,15.39,15.39
333,Lava Roupas em Pó para Roupas Brancas e Coloridas Limpeza Total Brilhante Sachê 800G,10.99,10.99
334,"Lava-Roupas Pó Concentrado Maciez Tixan Ypê 1,6Kg",20.59,20.59
335,Lava Roupas em Pó Baby Soft 2Kg,15.49,12.98
336,Amaciante Comfort Tradicional Explosao Azul 1.8L,19.98,19.98
337,"Lava Roupas em Pó Limpeza Total para Roupas Brancas e Coloridas Brilhante Sachê 1,6Kg",19.45,19.45
338,"Lava-Roupas em Pó Concentrado Primavera Tixan Ypê 1,6Kg",20.59,20.59
339,Amaciante Brisa da Primavera Urca 2L,6.49,6.49
340,Amaciante Baby Soft Toque de Carinho 5L,19.35,19.35
341,Sabão em Pó Urca Maxx 3Kg,19.49,19.49
342,Lava Roupas em Pó Limpeza Total Brilhante 400G,6.59,6.59
343,Lava Roupas em Pó para Roupas Brancas e Coloridas Cuidado Total Brilhante Sachê 800G,10.99,10.99
344,Lava Roupas em Pó Rosas e Flor de Lis Surf 800G,8.99,8.99
345,"Amaciante Tradicional Puro Cuidado Comfort 1,8L",19.98,19.98
346,Tira Manchas Gel Multiuso Vanish 500Ml,9.98,9.98
347,Amaciante Downy Lirios do Campo 500Ml,9.98,9.98
348,Lava Roupas Líquido Vida Macia Bebê Embalagem 500Ml,9.49,9.49
349,Cloro Marina 1 Litro,3.59,3.59
350,"Lava Roupas em Pó Concentrado Primavera Tixan Ypê Leve 1,6Kg Pague 1,52Kg",20.59,20.59
351,"Lava-Roupas Pó Omo Lavagem Perfeita Sanitiza & Higieniza Caixa 1,6Kg",22.89,22.89
352,"Lava Roupas em Pó para Roupas Brancas e Coloridas Limpeza Total Brilhante 1,6Kg",19.95,19.95
353,Alvejante Classic sem Cloro 2 Litros,14.98,12.98
354,Tira Manchas Pó Vanish Roupas Coloridas Refil 400G,18.35,18.35
355,Lava-Roupas em Pó Roupas Brancas e Coloridas Delicadeza Total Brilhante 800G,10.99,10.99
356,"Lava-Roupas em Pó Concentrado Maciez Tixan Ypê Caixa Leve 1,6Kg Pague 1,52Kg",20.59,20.59
357,Amaciante para Roupinhas de Bebê Vida Macia Camomila 500Ml,4.98,4.98
358,Amaciante para Roupinhas de Bebê Vida Macia Amêndoas Embalagem 1Lt,9.39,9.39
359,Sabão em Barra Glicerinado Barra com 5 Unidades Pacote 1Kg,8.85,8.85
360,Amaciante para Roupinhas de Bebê Vida Macia Camomila Embalagem 1L,9.39,9.39
361,"Amaciante Concentrado Downy Lírios do Campo 1,5L",30.99,30.99
362,Sabão em Barra Glicerinado Neutro Ypê 180G,3.95,3.95
363,Lava Roupas em Pó Triplação Assim 800G Cartuxo,9.55,9.55
364,Lava Roupas Líquido Brilhante Limpeza Total Refil 900 Ml,11.75,11.75
365,"Amaciante para Roupas Baby Soft Carinho 1,8L",6.29,6.29
366,Lava-Roupas em Pó Concentrado Maciez Tixan Ypê 400G,6.45,6.45
367,Amaciante de Roupa Concentrado Brisa Intenso Downy 500Ml,9.98,9.98
368,"Lava-Roupas em Pó para Roupas Brancas e Coloridas Delicadeza Total Brilhante Sachê 1,6Kg",19.45,19.45
369,Sabão Líquido Uau Active Embalagem 3L,24.95,24.95
370,Tira Manchas Gel Vanish Crystal White sem Cloro Refil 500Ml,9.98,9.98
371,Amaciante Pelouche Harmonia do Mar Azul Embalagem 2 Litros,5.29,5.29
372,Amaciante Amacitel Luxo Momento de Carinho 2L,7.95,7.95
373,Amaciante para Roupas de Bebê Vida Macia Amêndoas Embalagem 500Ml,4.98,4.98
374,Tira Manchas Vanish Super Barra 75G,7.59,7.59
375,Vanish Liquido White 200Ml,5.69,5.69
376,Amaciante Concentrado Downy Frescor da Primavera Embalagem 500Ml,9.98,9.98
377,Amac Mon Bijou 2L Azul,8.99,8.99
378,Tira Manchas Vanish Poder O2 Cristal White Refil 120G,7.49,7.49
379,Sabão Líquido Vida Macia Bebê Casa Km 1L,17.89,17.89
