,Produto,Preço Base,Preço Final
296,Adoçante Assugrin 100Ml,3.8,3.8
297,Adoçante Líquido Sucralose Linea 75Ml,10.29,10.29
298,Açúcar Demerara Viver Bem 1Kg,17.9,17.9
299,Adoçante Dietético Líquido Magro 100Ml,4.35,4.35
300,Adoçante Líquido Stevia Linea 60Ml,14.49,14.49
301,Açúcar Demerara Viver Bem Embalagem 500G,9.2,9.2
302,Açúcar Mascavo Moedense 500G,7.1,7.1
303,Açúcar Cristal Brucucar 1Kg,3.69,3.69
304,Açúcar Cristal Brucucar 2Kg,7.29,7.29
305,Açúcar Cristal Brucucar 5Kg,16.99,16.99
306,Arroz Tipo 1 Camil 5Kg,23.65,23.65
307,Arroz Bianco Tipo 1 Sepé 5Kg,22.5,22.5
308,Arroz Tipo 1 Carrijo Embalagem 5Kg,18.3,18.3
309,Arroz Tipo 1 Camil Pacote 2Kg,9.99,9.99
310,Arroz Prato Fino Tipo1 2Kg,11.99,11.99
311,Arroz Agulhinha Vare Embalagem 5Kg,21.5,21.5
312,Arroz Tipo 1 Palmares Branco Pacote 5Kg,21.5,21.5
313,Arroz Prato Fino 1Kg Tp1,6.49,6.49
314,Arroz Branco Tipo 1 Ouro Puro 5Kg,20.9,20.9
315,Arroz Bianco Tipo 1 Sepé 1Kg,4.75,4.75
316,Fubá Mimoso Fino Sinhá 1Kg,3.99,3.99
317,Farinha de Trigo com Fermento Vilma 1Kg,7.19,7.19
318,Farinha de Trigo Boa Sorte com Fermento Embalagem 1Kg,5.95,5.95
319,Farinha de Trigo Original Tipo 1 Globo Pacote 1Kg,4.99,4.99
320,Amido de Milho Anchieta 500G,3.59,3.59
321,Farofa Pronta Pink Temperada Bacon Embalagem 250G,3.39,2.99
322,Fubá Mimoso Big Jo Embalagem 1Kg,3.99,3.99
323,Farinha de Milho Flocada Yoki Kimilho Flocão 500G,3.79,3.79
324,Farinha de Rosca Pink Embalagem 500G,6.55,6.55
325,Farinha de Mandioca Pink Branca Embalagem 1Kg,7.19,7.19
326,Amido de Milho Kimimo 200G,3.59,3.59
327,Fubá Pink Embalagem 1Kg,5.15,5.15
328,Farinha de Milho Big Jo 500G,3.59,3.59
329,Farofa Pronta Pink Temperada Sabor Carne Embalagem 250G,3.39,2.99
330,Polvilho Azedo Anchieta Embalagem 1Kg,10.65,10.65
331,Polvilho Doce Anchieta 1Kg,11.59,11.59
332,Farinha de Trigo Integral Vilma Embalagem 500G,4.19,4.19
333,Farinha de Milho Flocada Pink 500G,3.89,3.89
334,Farofa Pronta Tradicional Pink Embalagem 500G,6.39,6.39
335,Farinha de Milho Amarela Yoki 500G,5.39,5.39
336,Farofa Pronta Temperada Picanha Pink 250G,3.39,2.99
337,Farinha de Mandioca Branca Big Jo Embalagem 1Kg,6.95,6.95
338,Farofa Pronta Bacon Anchieta 250G,3.19,3.19
339,Farinha de Milho Kimilho Yoki 500G,4.29,4.29
340,Farinha de Mandioca Torrada Big Jo Embalagem 1Kg,6.65,6.65
341,Farofa Pronta Anchieta Picante 250G,3.19,3.19
342,Farofa Pronta Tradicional Pink Embalagem 250G,3.39,2.99
343,Farinha de Rosca Big Jo 500G,5.99,5.99
344,Farofa de Mandioca Temperada Morea Alho Embalagem 350G,7.8,7.8
345,Fubá Mimoso Tryumpho 1Kg,3.19,3.19
346,Farofa Pronta de Mandioca Anchieta Carne Seca Embalagem 250G,3.19,3.19
347,Farinha de Mandioca Tryumpho 1Kg,5.75,5.75
348,Feijão Carioca Vare Embalagem 1Kg,7.15,7.15
349,Feijão Preto Tryumpho 1Kg,7.19,7.19
350,Feijão Jalo Pink Embalagem 1Kg,11.7,11.7
351,Feijão Roxo Pink Embalagem 1Kg,12.89,12.89
352,Feijão Branco Big Jo 500G,6.49,6.49
353,Feijão Branco Pink Embalagem 500G,8.45,8.45
354,Feijão Carioca Tryumpho 1Kg,7.69,7.69
355,Milho para Pipoca Tipo 1 Yoki Premium 500G,7.59,7.59
356,Milho para Pipoca Yoki 500G,5.39,5.39
357,Milho para Pipoca Pink Embalagem 500G,4.45,3.79
358,Pipoca para Micro-Ondas Natural com Sal,2.59,2.59
359,Pipoca de Microondas Temperada com Toque de Chef Yoki 100G,2.59,2.59
360,Canjica Branca Yoki 500G,5.79,5.79
361,Milho Pipoca Anchieta Premium 500G,4.39,4.39
362,Trigo para Quibe Pink Embalagem 500G,4.9,4.9
363,Pipoca de Microondas Yoki com Cobertura de Chocolate 160G,4.49,4.49
364,Pipoca para Microondas Pink Bacon Embalagem 100G,3.25,2.68
365,Pipoca de Micro-Ondas Sabor Natural Yoki 100G,2.59,2.59
366,Pipoca para Microondas Anchieta Queijo Embalagem 100G,2.19,2.19
367,Canjiquinha Pink Amarela 500G,3.1,3.1
368,Pipoca para Microondas Pink Natural Embalagem 100G,3.25,2.68
369,Pipoca para Microondas Pink Queijo Embalagem 100G,3.25,2.68
370,Pipoca para Micro-Ondas Pink Manteiga 100G,3.25,2.68
371,Canjiquinha Big Jo 500G,2.35,2.35
372,Semente de Abóbora Vivamais 150G,18.5,18.5
373,Milho Big Jo 5Kg,17.99,17.99
374,Milho para Pipoca Big Jo 500G,3.8,3.8
375,Trigo para Quibe Big Jo 500G,5.29,5.29
376,Macarrão Vilma Espaguete 9 500G,5.19,5.19
377,Macarrão Vilma Linguine 500G,5.19,5.19
378,Macarrão Instantâneo Galinha Caipira Nissin Lámen 85G,2.45,2.45
379,Macarrão Massa Ovos Vilma Espaguete 3,5.19,5.19
380,Macarrão Massa Ovos Vilma Espaguete 8 500G,5.19,5.19
381,Macarrão Instantâneo Nissin Lámen Galinha 85G,2.45,2.45
382,Macarrão de Sêmola Espaguete Nº8 Galo 500G,2.99,2.99
383,Macarrão Parafuso com Ovos Vilma 500G,5.19,5.19
384,Macarrão Massa Ovos Vilma Penne 500G,5.19,5.19
385,Macarrão Espaguete Yara Sêmola N8 Embalagem 500G,3.95,3.95
386,Macarrão Parafuso Tricolor Santa Amália Embalagem 500G,4.99,4.99
387,Macarrão Massa Ovos Ninho Nº3 Vilma Embalagem 500G,6.59,6.59
388,Macarrão Parafuso Yara Sêmola Embalagem 500G,3.95,3.95
389,Macarrão de Sêmola Parafuso Galo Pacote 500G,2.99,2.99
390,Macarrão Instantâneo Nissin Lámen Carne 85G,2.45,2.45
391,Macarrão Instantâneo Express Galinha Caipira Renata 85G,1.19,1.19
392,Macarrão Instantâneo Nissin Lámen Picanha 85G,2.45,2.45
